TOT_POP,0-9,0-9 y/o % of total pop,19-Oct,10-19 y/o % of total pop,20-29,20-29 y/o % of total pop,30-39,30-39 y/o % of total pop,40-49,40-49 y/o % of total pop,50-59,50-59 y/o % of total pop,60-69,60-69 y/o % of total pop,70-79,70-79 y/o % of total pop,80+,80+ y/o % of total pop,White-alone pop,% White-alone,Black-alone pop,% Black-alone,Native American/American Indian-alone pop,% NA/AI-alone,Asian-alone pop,% Asian-alone,Hawaiian/Pacific Islander-alone pop,% Hawaiian/PI-alone,Two or more races pop,% Two or more races,R_death_2018,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,ICU Beds_x,Total Population,Population Aged 60+,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,Obesity_prevalence,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,diabetes_prevalence,diabetes_Lower 95% CI,diabetes_Upper 95% CI,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,Urban_rural_code
21067,2298,10.90805525,2776,13.17700669,2494,11.83842028,2141,10.16281388,2506,11.8953814,3019,14.33046945,2889,13.71339061,1893,8.985617316,1051,4.988845113,11612,55.11938102,8686,41.23036028,283,1.343333175,99,0.469929273,9,0.042720843,378,1.794275407,13.4,16.3,46.1,23.5,14.1,21.9,31.6,30.1,39556,35396,43716,6.2,39556,79.3,8,21745,5536,56.8,55.2,58.3,42.1,40.7,43.4,11.1,10.4,11.9,12.2,10.9,13.5,19.6,18.5,20.6,4.5,4.3,4.8,6
225763,29734,13.17044866,29321,12.98751345,33292,14.74643764,30303,13.42248287,26985,11.95280006,28056,12.42719135,25618,11.34729783,14341,6.352236638,8113,3.59359151,81145,35.94255923,133229,59.01277003,760,0.336636207,7203,3.190513946,215,0.095232611,3211,1.422287975,9.7,14.4,25.5,28.0,32.1,20.1,31.3,31.9,49640,47820,51460,4.0,49640,99.5,88,227120,44214,51.7,49.9,53.6,36.6,35.2,37.8,8.1,7.5,8.8,8.4,7.4,9.6,15.9,14.9,16.9,3.6,3.4,3.8,3
119089,14531,12.20179865,15278,12.82906062,14369,12.06576594,14299,12.00698637,15005,12.5998203,16956,14.23809084,14526,12.19760011,9376,7.873103309,4749,3.98777385,98591,82.78766301,15539,13.04822444,1311,1.100857342,836,0.701995986,182,0.152826877,2630,2.208432349,11.2,16.7,29.6,32.0,21.7,13.2,20.1,18.5,52797,49692,55902,3.5,52797,105.8,34,119157,26739,49.2,47.0,51.1,37.4,35.8,38.9,8.7,7.9,9.6,9.7,8.3,11.1,13.7,12.7,14.7,3.4,3.1,3.6,4
9140,1032,11.29102845,1451,15.87527352,1346,14.72647702,897,9.814004376,960,10.50328228,1046,11.44420131,1131,12.37417943,804,8.796498906,473,5.175054705,2791,30.53610503,6205,67.88840263,24,0.262582057,55,0.601750547,4,0.043763676,61,0.667396061,14.2,21.9,39.4,22.9,15.7,35.3,52.8,49.7,26814,24245,29383,6.5,26814,53.8,0,9680,2278,61.6,59.8,63.5,44.1,42.5,45.6,11.7,10.9,12.5,12.9,11.5,14.2,22.7,21.4,23.7,5.3,4.9,5.6,6
19938,2107,10.56776006,2261,11.34015448,2602,13.05045641,2524,12.65924366,2371,11.89186478,2923,14.66044739,2568,12.87992778,1671,8.380981041,911,4.56916441,11530,57.82927074,8019,40.21968101,48,0.240746314,67,0.336041729,67,0.336041729,207,1.038218477,11.0,19.4,36.7,30.4,13.5,23.1,30.8,29.9,37586,33665,41507,4.6,37586,75.4,4,20170,4974,56.0,54.1,57.6,41.9,40.6,43.2,10.1,9.4,10.8,11.1,10.0,12.4,18.0,17.0,18.9,4.2,3.9,4.4,4
33338,3580,10.73849661,4654,13.96004559,8134,24.3985842,3336,10.00659908,3278,9.832623433,3521,10.56152139,3350,10.0485932,2279,6.836042954,1206,3.617493551,19163,57.48095267,12562,37.6807247,236,0.707900894,710,2.129701842,30,0.089987402,637,1.910732497,10.3,19.0,33.3,24.2,23.6,23.6,30.6,29.5,37259,33401,41117,4.5,37259,74.7,9,33287,6441,51.0,48.9,53.1,37.6,36.0,39.1,7.6,7.1,8.3,8.6,7.7,9.7,13.4,12.7,14.2,3.3,3.1,3.5,5
22725,2630,11.57315732,2864,12.60286029,2655,11.68316832,2317,10.19581958,2672,11.7579758,3279,14.4290429,3126,13.75577558,2109,9.280528053,1073,4.721672167,17689,77.83938394,4428,19.48514851,107,0.470847085,89,0.391639164,26,0.114411441,386,1.698569857,13.7,21.2,36.3,27.5,14.9,19.7,31.4,28.7,40546,36254,44838,4.0,40546,81.3,0,22530,6129,54.8,52.8,56.7,36.1,34.5,37.6,10.1,9.2,11.0,11.3,9.9,12.9,16.1,15.1,17.2,3.8,3.6,4.1,6
57781,7989,13.8263443,7264,12.57160658,8263,14.30054862,7802,13.5027085,7032,12.17009051,7630,13.2050328,6332,10.95861962,3656,6.327339437,1813,3.137709628,28865,49.95586785,26397,45.68456759,359,0.621311504,507,0.877451065,162,0.280368979,1491,2.580433014,11.4,16.7,32.3,34.5,16.5,21.7,31.6,32.6,39104,35751,42457,4.0,39104,78.4,8,58480,10680,51.1,49.4,52.9,38.3,37.0,39.8,8.2,7.6,8.9,9.4,8.4,10.4,15.6,14.7,16.5,3.6,3.4,3.8,3
88690,10885,12.27308603,10996,12.39824106,10434,11.76457323,11652,13.13789604,11848,13.35889052,12364,13.9406923,10710,12.07576953,6812,7.680685534,2989,3.370165746,77839,87.76524975,8384,9.453151426,319,0.359679784,790,0.890743038,67,0.07554403,1291,1.455631977,10.9,15.2,36.0,32.3,16.5,12.0,15.0,14.0,57284,52831,61737,3.5,57284,114.8,6,86937,18943,53.1,51.0,55.2,38.0,36.4,39.6,8.3,7.6,9.2,9.8,8.5,11.3,13.0,12.0,14.0,3.2,3.0,3.4,2
215707,26169,12.13173425,29617,13.73019883,25406,11.77801369,28165,13.05706352,30653,14.21047996,29307,13.58648537,24799,11.49661346,14597,6.767049748,6994,3.242361166,178681,82.8350494,28171,13.05984507,851,0.394516636,4871,2.258155739,125,0.057948977,3008,1.394484185,7.3,7.8,20.3,29.7,42.1,8.0,8.9,8.2,75663,69887,81439,2.9,75663,151.7,32,208721,41610,43.5,41.4,45.5,32.7,31.2,34.2,6.6,6.0,7.3,6.9,5.8,8.1,10.6,9.8,11.5,2.7,2.5,2.9,2
12691,1343,10.58230242,1719,13.54503191,2663,20.98337404,1044,8.226302104,1196,9.424001261,1540,12.13458356,1670,13.15893153,880,6.93404775,636,5.01142542,3205,25.25411709,9111,71.79103302,17,0.133953195,256,2.017177527,4,0.031518399,98,0.772200772,11.6,15.8,37.8,24.6,21.8,34.7,48.1,53.2,27859,24843,30875,5.9,27859,55.9,0,13084,3005,53.4,51.1,55.4,40.4,38.5,42.0,9.3,8.6,10.1,9.9,8.8,11.2,18.9,17.7,20.1,4.4,4.1,4.7,6
79828,8787,11.00741594,10018,12.54948138,10267,12.86140201,9598,12.0233502,10130,12.68978303,11004,13.78463697,10425,13.05932755,6567,8.226436839,3032,3.798166057,51346,64.3207897,26208,32.83058576,326,0.408378013,525,0.657663978,22,0.027559252,1401,1.7550233,13.3,19.0,34.9,31.8,14.3,19.3,26.4,24.1,41630,38789,44471,4.3,41630,83.5,14,80888,18842,57.4,55.7,59.0,38.7,37.3,39.9,9.8,9.1,10.6,11.1,9.8,12.3,16.6,15.7,17.6,3.9,3.6,4.1,5
40497,4573,11.29219448,4627,11.42553769,4809,11.8749537,4119,10.17112379,4642,11.46257747,5793,14.30476332,6048,14.93443959,4039,9.97357829,1847,4.560831667,28523,70.43237771,10994,27.14768995,173,0.427192138,251,0.619798998,24,0.059263649,532,1.313677556,13.7,19.5,32.9,29.2,18.3,19.7,30.7,33.6,42205,38276,46134,4.2,42205,84.6,6,40756,11006,49.5,47.5,51.4,35.0,33.6,36.3,10.4,9.5,11.4,11.6,10.1,13.3,16.7,15.7,17.9,4.0,3.8,4.3,6
208911,24770,11.85672368,29202,13.97820124,41424,19.82853943,26670,12.76620188,23895,11.43788503,23262,11.13488519,21875,10.47096611,11646,5.574622686,6167,2.951974764,134982,64.61220328,67003,32.07250935,699,0.334592243,3394,1.624615267,138,0.066056838,2695,1.290023024,8.7,11.6,29.9,28.3,30.3,16.8,20.9,19.9,52557,49017,56097,3.7,52557,105.4,84,204424,36426,45.6,43.8,47.3,34.0,32.8,35.3,6.5,6.0,7.1,7.5,6.5,8.5,12.0,11.2,12.8,2.8,2.7,3.0,4
63711,7777,12.2066833,7664,12.0293199,7740,12.14860856,7024,11.02478379,7958,12.49077867,8787,13.79196685,8392,13.17197972,5712,8.965484767,2657,4.170394437,57950,90.95760544,3932,6.171618716,355,0.557203623,386,0.60586084,69,0.108301549,1019,1.599409835,15.6,19.1,37.1,32.2,11.6,17.9,24.7,24.0,45434,42175,48693,4.2,45434,91.1,12,64927,16386,53.6,51.4,55.5,36.6,35.1,38.1,10.2,9.3,11.2,11.8,10.2,13.6,14.9,13.8,16.0,3.7,3.4,4.0,2
16378,1801,10.99645866,2192,13.38380755,1959,11.96116742,1751,10.69117108,2011,12.2786665,2358,14.39736232,2180,13.31053853,1418,8.657955794,708,4.322872146,10838,66.17413604,3850,23.50714373,1287,7.858102332,148,0.90365124,18,0.109903529,237,1.447063133,11.3,19.6,43.2,26.1,11.1,17.6,25.8,24.5,44424,39552,49296,5.8,44424,89.1,0,16746,4103,54.3,52.5,55.9,34.9,33.6,36.0,10.4,9.7,11.2,11.8,10.6,13.0,17.3,16.4,18.2,4.1,3.8,4.3,6
10627,1314,12.36473134,1510,14.20909005,1317,12.39296132,1123,10.5674226,1189,11.18848217,1339,12.59998118,1426,13.41865061,887,8.346664157,522,4.912016562,2915,27.4301308,7575,71.2807001,24,0.225839842,25,0.235249835,2,0.018819987,86,0.809259434,13.0,23.1,40.3,24.1,12.5,33.4,50.6,50.5,25385,22961,27809,9.6,25385,50.9,0,10919,2751,58.9,57.1,60.8,45.3,43.7,46.8,11.2,10.4,12.1,12.2,10.9,13.6,21.8,20.7,23.1,5.0,4.7,5.3,6
23660,2523,10.6635672,2802,11.84277261,2549,10.77345731,2489,10.51986475,2953,12.48098056,3545,14.98309383,3220,13.60946746,2417,10.21555368,1162,4.911242604,22757,96.18343195,207,0.874894336,206,0.870667794,87,0.367709214,48,0.202874049,355,1.500422654,14.3,21.9,37.4,27.3,13.5,18.6,27.6,26.2,41156,36842,45470,4.2,41156,82.5,4,23968,6575,52.3,49.9,54.6,36.1,34.2,38.0,11.0,9.8,12.1,12.4,10.5,14.3,15.7,14.4,17.0,3.9,3.6,4.2,6
5723,364,6.360300542,376,6.569980779,994,17.36851302,968,16.91420584,1112,19.43036869,1100,19.22068845,645,11.27031277,129,2.254062555,35,0.61156736,1910,33.37410449,401,7.006814608,674,11.77704001,2359,41.21964005,135,2.358902673,244,4.263498165,1.9,11.2,40.5,31.9,16.4,10.0,8.1,7.8,82633,76360,88906,3.5,82633,110.3,0,5784,707,39.3,37.8,40.7,30.4,29.3,31.3,5.3,4.9,5.6,5.0,4.5,5.5,11.2,10.6,11.8,2.3,2.2,2.5,6
291538,40841,14.00880846,37189,12.75614157,48243,16.54775707,45464,15.59453656,34724,11.91062572,35998,12.34761849,29237,10.0285383,13785,4.728371602,6057,2.077602234,186316,63.90796397,17799,6.105207554,25865,8.871913781,29418,10.09062283,7827,2.684727205,24313,8.339564654,6.1,6.2,23.8,34.7,35.3,9.5,12.1,11.0,82113,78006,86220,5.5,82113,109.6,73,298225,43608,37.2,35.6,38.6,27.7,26.6,28.8,5.1,4.7,5.6,5.5,4.8,6.2,8.9,8.3,9.4,2.4,2.3,2.5,3
18216,3920,21.51954326,3214,17.6438296,2826,15.51383399,2351,12.90623628,1671,9.173254282,2011,11.03974528,1417,7.778875714,590,3.238910848,216,1.185770751,1876,10.29863856,167,0.91677646,15263,83.78897672,174,0.955204216,43,0.236056214,693,3.804347826,7.5,18.6,45.2,23.9,12.3,32.7,41.2,38.9,44304,40044,48564,12.8,44304,59.1,0,17957,2082,47.6,45.4,49.5,37.0,35.2,38.8,9.2,8.4,9.9,11.8,10.3,13.2,15.8,14.7,16.7,4.0,3.8,4.3,6
877,111,12.65678449,76,8.665906499,123,14.02508552,119,13.56898518,103,11.74458381,151,17.21778791,121,13.79703535,48,5.473204105,25,2.850627138,398,45.38198404,9,1.02622577,286,32.61117446,12,1.368301026,3,0.342075257,169,19.27023945,10.3,5.6,34.9,37.2,22.3,11.2,15.2,16.8,77257,68810,85704,6.3,77257,103.1,0,917,164,41.3,39.7,42.9,32.0,30.7,33.3,7.3,6.9,7.9,7.7,7.0,8.5,11.7,11.0,12.4,3.1,3.0,3.3,6
2059,219,10.63623118,190,9.227780476,275,13.35599806,303,14.7158815,330,16.02719767,356,17.28994658,277,13.45313259,81,3.933948519,28,1.359883439,1707,82.90432249,44,2.136959689,109,5.293831957,110,5.342399223,1,0.048567266,88,4.273919378,0.5,1.6,26.1,28.8,43.5,6.9,7.3,7.0,75477,67257,83697,7.8,75477,100.8,0,2303,481,34.8,32.3,37.4,27.2,25.4,29.0,6.1,5.5,6.8,6.4,5.4,7.5,9.4,8.5,10.3,2.6,2.5,2.8,6
5000,980,19.6,742,14.84,790,15.8,636,12.72,461,9.22,629,12.58,491,9.82,195,3.9,76,1.52,826,16.52,37,0.74,3617,72.34,45,0.9,12,0.24,463,9.26,8.7,12.7,39.2,28.8,19.3,22.0,31.6,30.1,54524,49216,59832,8.2,54524,72.8,0,4974,701,45.7,43.6,47.8,34.9,33.4,36.6,8.4,7.7,9.0,9.9,8.7,11.1,14.0,13.0,14.8,3.6,3.4,3.9,6
98971,14394,14.5436542,12072,12.1975124,20530,20.7434501,15401,15.56112397,10435,10.54349254,10663,10.77386305,9536,9.635145649,4434,4.480100231,1506,1.521657859,74934,75.71308767,5410,5.466247689,7830,7.911408392,3455,3.490921583,540,0.545614372,6802,6.872720292,5.1,5.5,22.3,39.7,32.6,8.6,9.4,8.6,74268,69294,79242,5.8,74268,99.1,13,100031,13950,36.7,35.0,38.4,30.0,28.8,31.2,4.8,4.4,5.3,5.3,4.6,6.0,7.7,7.1,8.3,2.2,2.1,2.3,4
2474,200,8.084074373,270,10.9135004,207,8.367016977,296,11.96443007,292,11.80274859,408,16.49151172,478,19.32093775,236,9.539207761,87,3.516572352,1971,79.66855295,16,0.64672595,259,10.46887631,26,1.050929669,0,0.0,202,8.164915117,4.0,3.0,30.0,29.5,37.4,10.5,16.4,14.2,58943,52432,65454,9.5,58943,78.7,0,2537,727,38.3,35.9,40.7,28.3,26.6,29.9,7.5,6.7,8.2,7.4,6.2,8.5,10.9,9.8,11.9,3.2,2.9,3.4,6
2151,217,10.08833101,214,9.948860995,187,8.693630869,231,10.73919107,258,11.9944212,370,17.20130172,393,18.27057183,211,9.809390981,70,3.254300325,1048,48.72152487,41,1.906090191,811,37.70339377,32,1.487680149,1,0.046490005,218,10.13482101,14.5,8.5,35.6,32.5,23.4,17.2,27.6,25.9,51188,46343,56033,12.6,51188,68.3,0,2146,645,46.9,45.1,48.7,33.8,32.5,35.2,9.7,9.0,10.3,9.5,8.5,10.6,14.8,13.9,15.7,3.9,3.7,4.2,6
32113,3731,11.61834771,3857,12.01071217,4374,13.62065207,4853,15.11225983,4195,13.06324541,4580,14.26213683,4001,12.4591287,1843,5.739108772,679,2.114408495,22071,68.7291751,466,1.451125712,3809,11.86124,2257,7.028306293,417,1.298539532,3093,9.631613365,5.3,3.9,20.4,36.2,39.5,7.3,8.5,7.4,79173,73325,85021,4.4,79173,105.7,9,32434,5907,33.2,31.4,34.9,25.0,23.8,26.2,5.5,5.0,6.0,5.6,4.8,6.4,8.4,7.8,9.1,2.5,2.3,2.6,5
58533,7285,12.44597065,7162,12.23583278,6931,11.84118361,7285,12.44597065,6720,11.48070319,8186,13.98527326,8913,15.22730767,4466,7.629883997,1585,2.707874191,48743,83.27439222,484,0.82688398,4659,7.959612526,1042,1.78019237,186,0.317769463,3419,5.841149437,8.9,7.2,32.2,37.3,23.3,12.4,14.5,13.5,65439,62030,68848,7.7,65439,87.4,6,57961,13154,39.8,37.8,41.8,32.6,31.1,34.0,7.4,6.7,8.2,7.8,6.7,9.0,10.7,9.8,11.6,3.1,2.8,3.3,6
13918,1695,12.17847392,1709,12.27906308,1787,12.83948843,1928,13.85256502,1642,11.79767208,1958,14.06811323,1851,13.29932462,954,6.854433108,394,2.830866504,9313,66.91334962,147,1.056186234,1951,14.01781865,1171,8.413565167,49,0.352062078,1287,9.24701825,6.8,7.3,29.9,38.3,24.5,9.1,12.5,11.0,68309,63305,73313,6.0,68309,91.2,4,13745,2951,45.4,43.6,47.0,34.8,33.4,36.1,6.8,6.3,7.3,7.2,6.3,8.1,10.6,9.9,11.3,2.9,2.7,3.1,5
13345,2003,15.0093668,1740,13.03859123,2011,15.06931435,2053,15.38403897,1535,11.50243537,1736,13.00861746,1402,10.50580742,645,4.833270888,220,1.648557512,7367,55.20419633,177,1.326339453,1710,12.81378794,2968,22.24053953,128,0.959160734,995,7.455976021,4.2,10.1,31.3,32.6,26.0,8.2,9.9,8.8,74109,66543,81675,5.8,74109,98.9,0,13773,1915,36.3,35.0,37.7,25.7,24.7,26.8,5.3,5.0,5.7,5.7,5.1,6.4,9.5,9.0,10.0,2.4,2.3,2.5,6
8303,2114,25.46067686,1544,18.59568831,1374,16.54823558,1005,12.10405877,664,7.997109479,800,9.635071661,514,6.190533542,197,2.372636396,91,1.095989401,319,3.841984825,72,0.86715645,7658,92.23172347,41,0.493797423,1,0.01204384,212,2.55329399,12.8,22.3,53.6,19.3,4.8,35.1,47.4,45.1,32728,30532,34924,19.9,32728,43.7,0,8129,674,55.7,53.2,58.2,43.1,41.0,45.2,10.6,9.8,11.5,14.6,13.1,16.2,18.2,17.2,19.3,4.7,4.3,5.0,6
1587,274,17.2652804,215,13.54757404,226,14.24070573,207,13.04347826,189,11.90926276,223,14.05166982,157,9.892879647,68,4.284814115,28,1.764335224,377,23.75551355,16,1.008191556,976,61.49968494,50,3.150598614,5,0.315059861,163,10.27095148,11.9,14.5,41.9,27.9,15.8,18.2,23.7,25.2,49403,44030,54776,11.6,49403,65.9,0,1301,189,46.8,44.9,48.6,35.9,34.2,37.4,8.6,7.9,9.2,10.1,9.0,11.2,14.5,13.6,15.4,3.7,3.5,3.9,6
107610,15714,14.60273209,15631,14.52560171,13830,12.85196543,15502,14.40572438,13284,12.34457764,14003,13.01273116,12209,11.34559985,5533,5.141715454,1904,1.769352291,89048,82.75067373,1374,1.276833008,7385,6.862745098,1884,1.750766657,426,0.395873989,7493,6.963107518,5.7,7.6,32.2,39.0,21.2,10.4,11.8,10.4,74649,69719,79579,7.6,74649,99.6,14,101135,16358,40.3,38.4,42.1,30.6,29.2,31.9,5.9,5.4,6.5,7.0,6.1,8.0,8.9,8.2,9.6,2.6,2.4,2.8,3
10008,2063,20.61350919,1697,16.95643485,1546,15.44764189,1362,13.60911271,1012,10.11191047,1080,10.79136691,800,7.993605116,334,3.337330136,114,1.139088729,1567,15.65747402,83,0.829336531,7554,75.47961631,152,1.518784972,16,0.159872102,636,6.354916067,11.1,15.9,42.9,26.6,14.6,22.0,26.9,25.6,55318,50553,60083,11.6,55318,73.8,0,9869,1151,49.4,47.3,51.3,37.8,36.3,39.4,8.2,7.6,8.8,10.2,9.1,11.3,13.8,13.0,14.7,3.6,3.4,3.8,6
9872,1568,15.88330632,1249,12.65194489,1382,13.99918963,1509,15.2856564,1247,12.63168558,1703,17.25081037,851,8.620340357,257,2.603322528,106,1.073743922,3229,32.70867099,155,1.570097245,5210,52.77552674,599,6.067666126,174,1.762560778,505,5.11547812,7.0,10.2,43.0,30.2,16.6,11.1,15.2,14.5,89276,82607,95945,7.0,89276,119.2,0,9757,1157,43.4,41.5,45.3,33.8,32.4,35.2,6.5,6.1,7.1,7.2,6.4,8.1,11.2,10.5,11.9,2.8,2.6,2.9,6
7671,1637,21.34011211,1298,16.92087081,1263,16.46460696,979,12.76235171,721,9.399035328,879,11.45874071,514,6.700560553,242,3.154738626,138,1.798983183,921,12.00625733,122,1.590405423,6082,79.28562117,63,0.821274932,18,0.23464998,465,6.061791162,10.2,18.1,47.3,22.8,11.7,21.1,27.7,25.3,59337,54104,64570,14.2,59337,79.2,0,7715,851,50.4,48.3,52.5,39.5,37.8,41.1,8.7,8.0,9.4,10.6,9.5,11.8,14.9,14.0,15.8,3.7,3.5,4.0,6
3221,402,12.48059609,335,10.40049674,364,11.30083825,392,12.1701335,389,12.07699472,463,14.37441788,525,16.29928594,255,7.916796026,96,2.980440857,2426,75.31822415,74,2.297423161,354,10.99037566,105,3.259857187,26,0.807202732,236,7.326917106,13.0,10.3,31.9,30.3,27.6,7.2,9.5,8.9,66075,59419,72731,8.7,66075,88.2,0,3275,778,38.3,36.2,40.4,27.6,26.1,29.1,7.4,6.7,8.1,7.4,6.4,8.7,10.9,10.0,11.8,3.0,2.8,3.2,6
6422,807,12.56617876,815,12.69075055,664,10.33945811,786,12.23917783,708,11.02460293,1023,15.92961694,1002,15.60261601,480,7.474307069,137,2.133291809,3018,46.9947057,36,0.56057303,2759,42.96169418,62,0.96543133,30,0.467144192,517,8.050451573,5.7,9.8,37.3,35.3,17.6,16.5,23.4,21.2,49356,44503,54209,10.9,49356,65.9,0,6473,1381,46.5,44.7,48.2,33.0,31.6,34.3,9.2,8.6,9.9,9.8,8.8,10.9,14.2,13.4,15.1,3.7,3.5,4.0,6
8647,952,11.0095987,1097,12.68648086,1128,13.0449867,1225,14.16676304,1115,12.89464554,1132,13.09124552,1138,13.16063375,548,6.337458078,312,3.608187811,5613,64.91268648,87,1.006129293,1412,16.32936278,702,8.118422574,36,0.416329363,797,9.217069504,4.5,6.0,28.3,33.0,32.6,7.7,8.8,7.3,71825,66985,76665,4.2,71825,95.9,0,8810,1829,32.7,31.1,34.3,26.5,25.2,27.8,6.3,5.9,6.9,6.4,5.6,7.2,9.7,9.0,10.3,2.8,2.6,2.9,6
1148,117,10.19163763,74,6.445993031,139,12.10801394,245,21.34146341,175,15.24390244,147,12.80487805,155,13.50174216,69,6.010452962,27,2.351916376,987,85.97560976,8,0.696864112,59,5.139372822,29,2.526132404,4,0.348432056,61,5.31358885,19.9,6.3,23.4,36.6,33.7,4.3,8.9,9.2,74635,68393,80877,9.8,74635,99.6,0,1038,175,36.5,34.0,38.8,28.9,27.1,30.9,5.4,4.9,6.0,5.7,4.8,6.6,7.9,7.2,8.6,2.4,2.2,2.6,6
6918,1013,14.64296039,865,12.50361376,852,12.31569818,928,13.41428158,851,12.30124313,924,13.35646141,885,12.79271466,454,6.562590344,146,2.110436542,5353,77.37785487,138,1.994796184,869,12.56143394,163,2.356172304,32,0.462561434,363,5.247181266,6.2,9.8,32.6,38.5,19.1,13.4,17.7,17.2,63527,56945,70109,9.6,63527,84.8,0,6889,1256,45.4,43.4,47.4,32.4,31.0,33.9,7.2,6.6,7.8,7.8,6.8,8.9,10.9,10.1,11.7,3.0,2.8,3.1,6
2503,270,10.78705553,279,11.14662405,262,10.46743907,248,9.908110268,248,9.908110268,386,15.42149421,473,18.89732321,224,8.949260887,113,4.514582501,1731,69.15701159,12,0.47942469,414,16.54015182,83,3.316020775,2,0.079904115,261,10.42748702,21.9,11.7,37.6,30.0,20.7,11.6,16.0,13.6,57832,51419,64245,7.0,57832,77.2,0,2475,756,44.6,42.3,46.6,30.2,28.7,31.7,9.1,8.2,10.0,9.2,7.9,10.6,13.1,12.1,14.1,3.6,3.4,3.9,6
604,65,10.7615894,52,8.609271523,77,12.74834437,70,11.58940397,76,12.58278146,100,16.55629139,88,14.56953642,50,8.278145695,26,4.304635762,217,35.92715232,12,1.986754967,239,39.56953642,41,6.78807947,8,1.324503311,87,14.40397351,0.0,8.2,38.4,33.5,20.0,13.1,15.3,15.6,59523,53230,65816,8.2,59523,79.5,0,682,142,45.0,43.3,46.6,33.0,31.7,34.2,9.1,8.5,9.8,8.7,7.9,9.6,14.3,13.4,15.1,3.7,3.5,3.9,6
5327,849,15.93767599,759,14.2481697,653,12.25830674,693,13.00919842,516,9.686502722,666,12.50234654,726,13.62868406,328,6.157311808,137,2.571804017,1231,23.10869157,52,0.976159189,3707,69.5888868,21,0.394218134,7,0.131406045,309,5.800638258,12.5,14.3,40.3,32.0,13.4,23.7,31.4,28.2,38912,34878,42946,15.3,38912,51.9,0,5453,1058,47.4,45.6,49.1,33.6,32.2,35.0,10.5,9.8,11.3,11.6,10.5,12.9,17.1,16.1,18.1,4.4,4.1,4.7,6
71818,10256,14.28054248,11379,15.84421733,9693,13.49661645,8356,11.63496616,7595,10.57534323,9121,12.70015873,8077,11.24648417,4887,6.804700771,2454,3.416970676,16069,22.37461361,410,0.570887521,53827,74.94917709,323,0.449747974,30,0.041772258,1159,1.613801554,9.8,20.4,33.1,34.8,11.7,37.3,47.3,44.7,33652,30480,36824,10.1,33652,57.0,0,71602,14107,48.0,46.3,49.5,34.8,33.5,35.9,10.9,10.1,11.7,12.8,11.4,14.3,17.0,16.0,17.9,5.1,4.8,5.4,6
126770,14894,11.74883648,16080,12.68438905,15897,12.54003313,15096,11.90818017,12673,9.996844679,15222,12.00757277,17187,13.55762404,13186,10.40151455,6535,5.155005127,111195,87.71397018,5852,4.616234125,2225,1.755147117,2875,2.267886724,535,0.422024138,4088,3.224737714,10.3,12.8,23.5,40.7,23.0,15.1,22.8,23.2,49164,46171,52157,5.6,49164,83.2,12,126516,35231,45.2,43.6,46.8,32.2,31.2,33.3,8.4,7.7,9.2,8.0,7.0,9.2,11.7,11.0,12.5,3.8,3.6,4.0,4
142854,16059,11.24154731,22434,15.70414549,31021,21.71517773,17278,12.09486609,14547,10.18312403,15537,10.87613928,14837,10.38612849,7770,5.439119661,3371,2.359751915,93812,65.66984474,2089,1.462332171,39414,27.59040699,2941,2.058745292,264,0.184804066,4334,3.033866745,6.2,10.4,21.4,32.6,35.6,15.9,17.3,17.7,60187,57153,63221,5.5,60187,101.9,41,138639,23195,31.8,30.4,33.1,24.6,23.6,25.5,5.6,5.2,6.0,6.5,5.7,7.3,8.5,7.9,9.0,2.9,2.7,3.0,4
53889,6117,11.35111062,5711,10.59771011,5197,9.643897641,5098,9.46018668,4672,8.669672846,6979,12.95069495,9286,17.23171705,7365,13.66698213,3464,6.428027983,42312,78.51695151,451,0.836905491,9615,17.84223125,509,0.944534135,82,0.152164635,920,1.707212975,14.8,14.7,28.6,38.2,18.5,20.4,33.6,32.9,43585,39568,47602,5.9,43585,73.8,8,53145,18752,47.1,45.3,48.8,32.0,30.7,33.1,10.9,9.9,11.9,11.0,9.5,12.6,14.2,13.1,15.2,4.6,4.3,4.9,5
38072,5570,14.63017441,5963,15.66242908,5712,15.00315192,5182,13.61105274,4458,11.70939273,3901,10.24637529,3628,9.529312881,2336,6.135742803,1322,3.472368145,31115,81.7267283,680,1.786089515,5191,13.63469216,263,0.690796386,81,0.21275478,742,1.948938853,7.9,14.4,29.9,40.5,15.3,20.2,24.4,23.2,50157,46241,54073,5.1,50157,84.9,0,37700,6933,46.5,45.0,48.0,34.0,32.7,35.1,7.3,6.8,7.8,7.6,6.8,8.3,11.5,10.9,12.1,3.3,3.1,3.5,5
